0.000000000000000000e+00	0.000000000000000000e+00
2.371163300000000073e-04	2.249815275000000003e+00
3.627375499999999911e-04	3.441569625000000077e+00
5.150796200000000089e-04	4.885556681249999755e+00
6.943123700000000285e-04	6.581695500000000365e+00
9.007442999999999743e-04	8.529888937499999102e+00
1.134889399999999956e-03	1.073002162499999912e+01
1.397548399999999896e-03	1.318195687500000091e+01
1.689904600000000090e-03	1.588552931249999922e+01
2.013633899999999789e-03	1.884053981249999765e+01
2.371031000000000007e-03	2.204674256250000042e+01
2.765153900000000102e-03	2.550382987500000098e+01
3.199992200000000096e-03	2.921141474999999943e+01
3.680668299999999889e-03	3.316900331250000278e+01
4.213684500000000263e-03	3.737596218750000077e+01
4.807236200000000390e-03	4.183147518750000415e+01
5.471619999999999956e-03	4.653448649999999986e+01
6.219777899999999991e-03	5.148362418749999847e+01
7.068038199999999646e-03	5.667710062499999424e+01
8.037140499999999646e-03	6.211256625000000042e+01
9.153676499999999217e-03	6.778693687499999498e+01
9.153676499999999217e-03	6.778693687499999498e+01
9.545985499999999624e-03	6.964563937500000179e+01
9.958029599999999523e-03	7.152805125000000430e+01
1.039125500000000028e-02	7.343400375000000224e+01
1.084724500000000015e-02	7.536329999999999529e+01
1.132773400000000076e-02	7.731573187499999733e+01
1.183462700000000034e-02	7.929105750000000796e+01
1.237002100000000014e-02	8.128901812499999835e+01
1.293622600000000032e-02	8.330932124999999644e+01
1.353579199999999962e-02	8.535164624999998750e+01
1.417154099999999931e-02	8.741564437499999940e+01
1.484660399999999936e-02	8.950091062500000305e+01
1.556445499999999961e-02	9.160700062499999774e+01
1.632896899999999873e-02	9.373342500000001110e+01
1.714446500000000109e-02	9.587963249999998538e+01
1.801577899999999913e-02	9.804499312500000485e+01
1.894833400000000070e-02	1.002288149999999973e+02
1.994822900000000135e-02	1.024303050000000042e+02
2.102234000000000047e-02	1.046485687499999955e+02
2.217844199999999960e-02	1.068826106249999981e+02
2.342535000000000103e-02	1.091312718749999959e+02
2.477309299999999950e-02	1.113932531250000011e+02
2.623311199999999940e-02	1.136670524999999969e+02
2.781850199999999843e-02	1.159509712500000091e+02
2.954430499999999987e-02	1.182430293750000061e+02
3.142785900000000243e-02	1.205409599999999983e+02
3.348922000000000010e-02	1.228421249999999958e+02
3.575167900000000148e-02	1.251434700000000078e+02
3.824238800000000216e-02	1.274414118750000000e+02
4.099313200000000157e-02	1.297317487500000084e+02
4.404127299999999884e-02	1.320095418749999965e+02
4.743092200000000036e-02	1.342689300000000117e+02
5.121438300000000221e-02	1.365029268750000142e+02
5.545395699999999817e-02	1.387031793749999906e+02
6.022418499999999952e-02	1.408596075000000098e+02
6.561464899999999711e-02	1.429599881249999953e+02
7.173348300000000066e-02	1.449894037500000081e+02
7.871174300000000068e-02	1.469294606249999902e+02
8.670887800000000312e-02	1.487573549999999898e+02
9.591950400000000265e-02	1.504445287499999893e+02
1.065817599999999976e-01	1.519548581250000154e+02
1.189874600000000032e-01	1.532421787499999937e+02
1.334943399999999891e-01	1.542468262500000264e+02
1.505402899999999933e-01	1.548906637499999874e+02
1.706598599999999966e-01	1.550699831250000216e+02
1.945025400000000015e-01	1.546449806250000165e+02
2.228536299999999970e-01	1.534240968749999752e+02
