0.000000000000000000e+00	0.000000000000000000e+00
7.259924599999999619e-04	2.249436093749999976e+00
9.088431000000000331e-04	2.815676100000000126e+00
1.112263000000000054e-03	3.445350074999999901e+00
1.336291299999999970e-03	4.138431074999999737e+00
1.580983599999999985e-03	4.894889231250000527e+00
1.846416600000000017e-03	5.714691750000000070e+00
2.132694100000000117e-03	6.597802687499999763e+00
2.439952100000000040e-03	7.544183625000000504e+00
2.768366799999999808e-03	8.553790124999999023e+00
3.118161099999999970e-03	9.626577187499998800e+00
3.489613400000000053e-03	1.076249362499999940e+01
3.883066399999999824e-03	1.196148431249999966e+01
4.298936700000000402e-03	1.322348737499999949e+01
4.737724900000000322e-03	1.454843756250000020e+01
5.200026800000000227e-03	1.593626006250000060e+01
5.686544899999999847e-03	1.738687443749999773e+01
6.198101000000000131e-03	1.890019068750000031e+01
6.735649500000000407e-03	2.047610756250000108e+01
7.300291799999999824e-03	2.211451368750000057e+01
7.893291400000000332e-03	2.381528193750000000e+01
8.516090699999999403e-03	2.557827168749999913e+01
9.170329099999999234e-03	2.740332374999999843e+01
9.857862999999999695e-03	2.929025643750000185e+01
1.058078800000000069e-02	3.123886724999999842e+01
1.134146200000000007e-02	3.324892499999999984e+01
1.214253499999999944e-02	3.532016756250000356e+01
1.298698000000000040e-02	3.745229681250000198e+01
1.387812599999999931e-02	3.964497525000000167e+01
1.481970099999999936e-02	4.189781643749999773e+01
1.581587900000000144e-02	4.421038331249999942e+01
1.687133299999999878e-02	4.658217412500000165e+01
1.799129899999999879e-02	4.901261962499999925e+01
1.918165100000000095e-02	5.150106731249999825e+01
2.044898499999999938e-02	5.404677074999999320e+01
2.180072300000000102e-02	5.664887437499999834e+01
2.324523499999999951e-02	5.930640562500000357e+01
2.479197799999999924e-02	6.201822937500000421e+01
2.645167099999999952e-02	6.478305187499999818e+01
2.823649199999999845e-02	6.759938250000000437e+01
3.016032600000000119e-02	7.046548312499999156e+01
3.223905400000000310e-02	7.337934562499999913e+01
3.449090600000000173e-02	7.633863562500000910e+01
3.693688900000000053e-02	7.934063062499998864e+01
3.960129999999999900e-02	8.238212437500000362e+01
4.251236800000000177e-02	8.545936500000000535e+01
4.570302400000000181e-02	8.856791437500000086e+01
4.921186699999999942e-02	9.170250187499999583e+01
5.308434499999999806e-02	9.485686125000000857e+01
5.737424499999999733e-02	9.802346062499999846e+01
6.214553500000000175e-02	1.011932437500000077e+02
6.747470299999999699e-02	1.043552249999999901e+02
7.345369999999999677e-02	1.074960000000000093e+02
8.019367500000000593e-02	1.105990874999999960e+02
8.782973400000000652e-02	1.136440912500000024e+02
9.652702400000000293e-02	1.166055412500000017e+02
1.064885099999999946e-01	1.194513468749999987e+02
1.179648900000000028e-01	1.221406706249999985e+02
1.312672900000000087e-01	1.246210031250000014e+02
1.467832500000000040e-01	1.268239725000000107e+02
1.649968099999999938e-01	1.286594437500000083e+02
1.865132899999999982e-01	1.300067493749999983e+02
2.120899499999999993e-01	1.307017800000000136e+02
2.426755100000000109e-01	1.305170943749999992e+02
