0.000000000000000000e+00	0.000000000000000000e+00
5.164055600000000065e-03	2.245995843750000276e+00
6.700466700000000213e-03	2.912145806249999858e+00
8.437408400000000544e-03	3.664009856249999864e+00
1.037538000000000002e-02	4.501273162500000424e+00
1.251507099999999914e-02	5.423582193749999725e+00
1.485742699999999944e-02	6.430543312499999331e+00
1.740371400000000068e-02	7.521719062499999886e+00
2.015559999999999921e-02	8.696627437500000113e+00
2.311524599999999902e-02	9.954733499999999680e+00
2.628540199999999938e-02	1.129544549999999958e+01
2.966951199999999858e-02	1.271810756250000018e+01
3.327182299999999898e-02	1.422198787499999995e+01
3.709750700000000179e-02	1.580626856249999967e+01
4.115277600000000202e-02	1.747002881250000073e+01
4.544501399999999885e-02	1.921222856250000177e+01
4.998289899999999730e-02	2.103168825000000197e+01
5.477654500000000287e-02	2.292706068750000270e+01
5.983763200000000171e-02	2.489680350000000075e+01
6.517955000000000276e-02	2.693914593750000108e+01
7.081755100000000636e-02	2.905204499999999967e+01
7.676890599999999787e-02	3.123314099999999982e+01
8.305307100000000609e-02	3.347970187499999639e+01
8.969187800000000266e-02	3.578855962499999777e+01
9.670973600000000447e-02	3.815603325000000012e+01
1.041338700000000034e-01	4.057784381249999939e+01
1.119945700000000016e-01	4.304900924999999745e+01
1.203255399999999947e-01	4.556372062500000197e+01
1.291642000000000068e-01	4.811519643750000341e+01
1.385521899999999917e-01	5.069550993749999890e+01
1.485358099999999903e-01	5.329537481250000042e+01
1.591667200000000115e-01	5.590389374999999461e+01
1.705026400000000109e-01	5.850824625000000623e+01
1.826083099999999959e-01	6.109331062500000087e+01
1.955566300000000091e-01	6.364118249999999932e+01
2.094300900000000132e-01	6.613062187500000277e+01
2.243226000000000109e-01	6.853628249999999866e+01
