0.000000000000000000e+00	0.000000000000000000e+00
1.290645300000000089e-03	2.248998243750000015e+00
1.674479599999999973e-03	2.917199587499999858e+00
2.108361899999999876e-03	3.672021881250000064e+00
2.592418600000000184e-03	4.513386431249999831e+00
3.126836100000000059e-03	5.441204812500000543e+00
3.711880099999999901e-03	6.455378812500000230e+00
4.347918099999999696e-03	7.555798687500000277e+00
5.035444800000000304e-03	8.742344624999999425e+00
5.775111000000000307e-03	1.001488162500000101e+01
6.567755100000000242e-03	1.137326343750000035e+01
7.414438100000000226e-03	1.281732468750000109e+01
8.316481199999999768e-03	1.434688312499999974e+01
9.275506899999999208e-03	1.596173399999999987e+01
1.029348199999999963e-02	1.766164725000000146e+01
1.137276700000000064e-02	1.944636243749999949e+01
1.251616200000000081e-02	2.131558537499999773e+01
1.372696800000000085e-02	2.326897912500000132e+01
1.500904299999999969e-02	2.530615781250000040e+01
1.636686500000000127e-02	2.742667931249999924e+01
1.780561199999999844e-02	2.963003175000000056e+01
1.933123700000000111e-02	3.191562618750000269e+01
2.095056099999999949e-02	3.428277918750000453e+01
2.267138200000000034e-02	3.673069875000000195e+01
2.450259100000000065e-02	3.925846462500000200e+01
2.645431599999999855e-02	4.186500750000000437e+01
2.853808999999999860e-02	4.454908143749999994e+01
3.076703999999999897e-02	4.730923406250000340e+01
3.315612799999999999e-02	5.014377056250000209e+01
3.572242300000000315e-02	5.305070868749999846e+01
3.848543499999999840e-02	5.602772699999999872e+01
4.146752199999999972e-02	5.907210187500000131e+01
4.469437099999999663e-02	6.218062874999999678e+01
4.819559200000000238e-02	6.534952312500000460e+01
5.200543900000000053e-02	6.857431312500000331e+01
5.616369100000000170e-02	7.184968874999999855e+01
6.071673600000000032e-02	7.516931062500000849e+01
6.571890699999999308e-02	7.852559624999999244e+01
7.123413600000000345e-02	8.190942749999999251e+01
7.733801799999999449e-02	8.530976250000000505e+01
8.412037699999999618e-02	8.871317437499999414e+01
9.168849599999999433e-02	9.210323250000000428e+01
1.001711799999999986e-01	9.545966999999998848e+01
1.097238999999999992e-01	9.875732625000000553e+01
1.205352999999999980e-01	1.019646843749999903e+02
1.328355200000000125e-01	1.050419249999999920e+02
1.469067400000000079e-01	1.079382431249999996e+02
1.630966899999999886e-01	1.105880906249999924e+02
1.818359099999999895e-01	1.129059337500000026e+02
2.036599500000000063e-01	1.147786256250000037e+02
2.292385500000000131e-01	1.160543025000000057e+02
